uid,name,address,postcode,state
3164fd1e52b8ac88d9d63a009d0a3061qaq,Ashby Hastings Cricket Club,"Ashby Hastings Cricket & Hockey Clu, Station Road, Ashby-De-La-Zouch, Leicestershire",LE65 2GL,North West Leicestershire
90453db0386931707b256dfa1e32c404qaq,Ashby Lawn Tennis Club,"Ashby Lawn Tennis Club, South Street, Ashby-De-La-Zouch, Leicestershire",LE65 1BR,North West Leicestershire
864ad3b0991a2dcebbaa11d6d738578fqaq,Bird In Hand,"Bird In Hand, 38 High Street, Measham, Swadlincote",DE12 7HZ,North West Leicestershire
dd9a5979c32bbdd836984529af862303qaq,Bitter And Twisted Micro Pub,"16 High Street, Coalville, Leicestershire",LE67 3ED,North West Leicestershire
0f971158f714d5e398af7cc1fd2dfb80qaq,Black Lion,"Black Lion Inn, 3 Main Street, Blackfordby, Swadlincote",DE11 8AB,North West Leicestershire
92f40c272456d21f3221e2045a3049a6qaq,Blue Bell,"23 The Callis, Ashby-De-La-Zouch, Leicestershire",LE65 2JG,North West Leicestershire
43f4a023dd92830ab5b26886c496f23eqaq,Boot Inn,"37 Gladstone Street, Ibstock, Leicestershire",LE67 6NH,North West Leicestershire
2e1e26dea964a7def50a582fe1cf613aqaq,Bowling Green Inn,"Bowling Green Inn, Brook Street, Ashby-De-La-Zouch, Leicestershire",LE65 1HA,North West Leicestershire
05c657deb0a2be0d21034cfb026f06b7qaq,Bull And Lion,"48 High Street, Packington, Ashby De La Zouch, Leicestershire",LE65 1WH,North West Leicestershire
80820a17093df879ef890ea434a37a09qaq,Bulls Head,"Bulls Head, 67 Market Street, Ashby-De-La-Zouch, Leicestershire",LE65 1AH,North West Leicestershire
dedbadf87adb5ddffd30ce0e94746590qaq,Cap \\& Stocking,"Cap And Stocking, Borough Street, Kegworth, Derby",DE74 2FF,North West Leicestershire
ed38991886cc0e54e1956b6cfc280621qaq,Castle Inn,"Castle Inn, 23 Dennis Street, Hugglescote, Coalville",LE67 2FP,North West Leicestershire
e2beade85d6f4e04e5025f5123827e17qaq,Castle Rock Tap Room And Kitchen,"East Midlands Airport, Beverley Road, East Midlands Airport, Castle Donington",DE74 2SA,North West Leicestershire
f95b98fb80f07e617f155524467d25c3qaq,Charnwood Arms,"Beveridge Lane, Coalville, N/a, Coalville",LE67 1TB,North West Leicestershire
0d63cb0765257293199cba5eda1e6e2dqaq,Coalville & District Constitutional Club Ltd,"Coalville & District Constitutional, High Street, Coalville, Leicestershire",LE67 3EE,North West Leicestershire
a2997654053ac6804abcd98ff411777dqaq,Coalville Labour Club & Institute Ltd,"Coalville Labour Club & Institute L, College Close, Coalville, Leicestershire",LE67 3PZ,North West Leicestershire
dc4059b3fa178a678250b9fc57ff4c92qaq,Crown Inn,"Crown Inn, 23 Main Street, Heather, Coalville",LE67 2QP,North West Leicestershire
8a0e95366bb6946df3bbdd52b6af1fbaqaq,Ellistown Working Mens Club,"Ellistown Working Mens Club, Whitehill Road, Ellistown, Coalville",LE67 1EN,North West Leicestershire
ce9cb60201f1cdc33e4b58d3583c7a5cqaq,Flutters Bingo,"Casino Club, Jackson Street, Coalville, Leicestershire",LE67 3LT,North West Leicestershire
7f1dbb6e2767fbfd4064d0d236e20c13qaq,Football Club,"Thringstone Miners Welfare Football, Homestead Road, Thringstone, Coalville",LE67 8LL,North West Leicestershire
b4fdf1deaa52b25da5d85e56b3f65b24qaq,George Inn,"George Inn, Loughborough Road, Coleorton, Coalville",LE67 8HF,North West Leicestershire
db98c5c48071b56ebfc578ac29b76fb3qaq,Halfway House,"65 Church Street, Donisthorpe, Swadlincote, Derby",DE12 7PX,North West Leicestershire
80472e1fc128978cac81bf9becd0ebe5qaq,Happy Sailor C/o Jolly Sailor,"Jolly Sailor, 21 Main Street, Hemington, Derby",DE74 2RB,North West Leicestershire
2da96c7cb0f7fcb0fad2c70f636075d6qaq,Hare And Hounds,"41 City Of Three Waters, Whitwick, Coalville, Leicestershire",LE67 5AH,North West Leicestershire
5d1f97d36d825dd3b5d10af4530e6ecfqaq,Heather St John Football Club,"Heather St Johns Football Club, Ravenstone Road, Heather, Coalville",LE67 2QJ,North West Leicestershire
18d130bda8e294f55bf038581b931e08qaq,Holly Bush,"The Holly Bush Inn, 1 Melbourne Lane, Breedon On The Hill, Derby",DE73 8AT,North West Leicestershire
c8d77116603fe6faa98c17333f6f9888qaq,Hugglescote Social Club Ltd,"Hugglescote Workings Men Club, 3 Dennis Street, Hugglescote, Coalville",LE67 2FP,North West Leicestershire
4dd2bb1071e0002de9006e2dcefdde0bqaq,Ibstock Miners Welfare Club,"Miners Welfare Club, Leicester Road, Ibstock, Leicestershire",LE67 6HN,North West Leicestershire
3a8bbeb55d15ecbe761ecfcff76abd97qaq,Ivanhoe Social Club,"Ivanhoe Social Club, Wilfred Place, Ashby-De-La-Zouch, Leicestershire",LE65 2GW,North West Leicestershire
7bbe92c0e2150698e73827708eed1e70qaq,Jolly Sailor,"21 Main Street, Hemington, Derby",DE74 2RB,North West Leicestershire
554c2d4dfd0a339e29aaee79d1d1f4b5qaq,King Arms,"Kings Arms, 187 The Moor, Coleorton, Coalville",LE67 8GD,North West Leicestershire
2de193a59edc8edf8670128968daaaa8qaq,Kings Arms,"101 Church Lane, Ravenstone, Coalville, Leicestershire",LE67 2AF,North West Leicestershire
c4696eb18ce0a39e4acf6b38fb42c8e5qaq,Kings Arms,"The Kings Arms, 22 Silver Street, Whitwick, Coalville",LE67 5ET,North West Leicestershire
6b941420dc8d8e7ec7e7959cfa3a3966qaq,Leicester Inn,"4 London Road, Coalville, Leicestershire",LE67 3JA,North West Leicestershire
1d4fc3f7d2a34234f9d9350967213ff1qaq,Long Whatton Cricket Club,"Long Whatton Cricket Club, Main Street, Long Whatton, Loughborough",LE12 5DF,North West Leicestershire
9ee5f647cb97b77d6ff3c86e95bbb654qaq,Man Within Compass,"Loughborough Road, Whitwick, Coalville, Leicestershire",LE67 5AS,North West Leicestershire
98c7f5a61850fc07cc86004952e1513eqaq,Manhattans,"60A Market Street, Ashby De La Zouch, Leicestershire",LE65 1AN,North West Leicestershire
92a2a55710e2cf8d3a8795752bed55ccqaq,Maranellos Wine Bar,"13 Rushtons Yard, Market Street, Ashby-De-La-Zouch, Leicestershire",LE65 1AL,North West Leicestershire
dfa0e561b2a5adde728aa4bc333be65fqaq,Masons Arms,"1 Church Street, Donisthorpe, Swadlincote, Derby",DE12 7PX,North West Leicestershire
5a7c4be1ab7b6e8044ea299d43f907d0qaq,Measham Bowling Club,"Measham Bowling Club, High Street, Measham, Swadlincote",DE12 7HR,North West Leicestershire
937673289ddee1565a719e0339571267qaq,Memorial Hall,"Packington Memorial Hall, High Street, Packington, Ashby-De-La-Zouch",LE65 1WJ,North West Leicestershire
53df502d01c6c8cef9fe2021be067511qaq,Moira Miners Welfare Club,"Miners Welfare Club, Bath Lane, Moira, Swadlincote",DE12 6BP,North West Leicestershire
b07b22ec6bc067e38c8f7ec136fec2a1qaq,Monkey Walk,"The Monkey Walk Public House, 1 Marlborough Square, Coalville, Leicestershire",LE67 3WD,North West Leicestershire
c5d1a8a8f425f0d2068e01d2a80832feqaq,Nags Head,"Hill Top, Castle Donington, Derby",DE74 2PR,North West Leicestershire
9f599df03c33800581288d00b171f7a8qaq,New Inn,"The New Inn, 6 Zion Hill, Coleorton, Coalville",LE67 8JP,North West Leicestershire
72918272fae8c1b80e0de7bad3256952qaq,North Street Club,"North Street Workings Men Club, 70 - 72 North Street, Whitwick, Coalville",LE67 5HA,North West Leicestershire
a4233326036b854f046ce3adb3d94d66qaq,Old Crown Inn,"Old Crown Inn, Cavendish Bridge, Shardlow, Derby",DE72 2HL,North West Leicestershire
93c8e07f6c3b67d46511c939d4857928qaq,Plough Inn,"33 Hall Gate, Diseworth, Derby",DE74 2QJ,North West Leicestershire
edc819d10de778e3b6a728e9dd9edf13qaq,Queens Head,"The Queens Head, 5 Main Street, Heather, Coalville",LE67 2QP,North West Leicestershire
cc98b66bf612c12682505ddfea2fcc3dqaq,Queens Head Hotel/Ciro's Night Club,"Queens Head Hotel, 79 Market Street, Ashby-De-La-Zouch, Leicestershire",LE65 1AH,North West Leicestershire
e3def1c1a1a9dff9ac5154e42b8a0afcqaq,Railway Inn,"Railway Inn, 31 Ashby Road, Moira, Swadlincote",DE12 6DJ,North West Leicestershire
bd18fd936a1c9998e1f7cd2229811ddeqaq,Railway Tavern,"5 Tamworth Road, Ashby De La Zouch, Leicestershire",LE65 2PW,North West Leicestershire
159b45e4dede207f28319bf1cacee3bcqaq,Ram Inn,"17 High Street, Ibstock, Coalville, Leicestershire",LE67 6LG,North West Leicestershire
916458a4e8020c1beecbbebe4e165b48qaq,Red House,"Steam Packet, 1 High Street, Coalville, Leicestershire",LE67 3EA,North West Leicestershire
59247d4024d85bfaf9e48368cba6d870qaq,Red Lion,"Red Lion Inn, 24 High Street, Kegworth, Derby",DE74 2DA,North West Leicestershire
d7409fd44887bd2543de6423b9ad072aqaq,Robin Hood,"2 Spring Lane, Swannington, Coalville, Leicestershire",LE67 8QQ,North West Leicestershire
71a6ebfa12c596d6a09155a59e375280qaq,Sailors And Soldiers Club,"7 Clapgun Street, Castle Donington, Derby",DE74 2LE,North West Leicestershire
099c3566c8e2c2ab47877bcee3ae4db4qaq,Saltisford Valley  Luncheon Club,"Leisure Centre, Measham Road, Oakthorpe, Swadlincote",DE12 7RG,North West Leicestershire
e0e261a0d4fd2ffdcbcad324e91a0dd4qaq,Shoulder Of Mutton,"6 Chapel Street, Oakthorpe, Swadlincote, Derbyshire",DE12 7QT,North West Leicestershire
1d5d1c523782407a1450c82508af8102qaq,Snibstone New Inn,"Snibston New Inn, 2 Belvoir Road, Coalville, Leicestershire",LE67 3PE,North West Leicestershire
ae2e74c8d28ae73c70d49263eb9c83d6qaq,Stamford And Warrington,"Stamford & Warrington Hotel, 70-72 High Street, Coalville, Leicestershire",LE67 3EE,North West Leicestershire
5b6b47d03ee07487b470ea1b6f466856qaq,Station Inn,"6 Hough Hill, Swannington, Coalville, Leicestershire",LE67 8RE,North West Leicestershire
18168baea0521754dbee8217d6451989qaq,Storey Arms,"41 Main Street, Osgathorpe, Loughborough, Leicestershire",LE12 9TA,North West Leicestershire
f9f3f7f9b0e60f89dba8eda4f6337c5dqaq,The Anchor Inn,"139 Station Road, Kegworth, Derby, Leicestershire",DE74 2FR,North West Leicestershire
4496a846e66c33ec13587d4a18341d06qaq,The Beeches,"The Beeches Public House, 114 Burton Road, Ashby De La Zouch, Leicestershire",LE65 2LP,North West Leicestershire
5188dd28a627807407d93549580afb74qaq,The Birch Tree,"Bardon Road, Coalville, Leicestershire",LE67 1TD,North West Leicestershire
5a8f5c2b04886506fcd10dabcc7dfc19qaq,The Black Horse Inn,"Black Horse Inn, 2 Top Street, Appleby Magna, Swadlincote",DE12 7AH,North West Leicestershire
2bf5bcfb0ec88769dd07c1522895150fqaq,The Chequered Flag,"32 Borough Street, Castle Donington, Derby",DE74 2LA,North West Leicestershire
9e765d2f43003347620dc1ebb6d45264qaq,The Corner Pin,"Manor Road, Donington Le Heath, Coalville, Leicestershire",LE67 2FW,North West Leicestershire
109b517c49e4785c549d5859bcfc08a9qaq,The Cross Keys,"90 Bondgate, Castle Donington, Derby",DE74 2NR,North West Leicestershire
736191946aaeaa637a0865a42c18b580qaq,The Cross Keys,"Cross Keys, 9 Worthington Lane, Newbold, Coalville",LE67 8PJ,North West Leicestershire
2231a6fc63274c46043e353f1728f077qaq,The Emporium,"67 Belvoir Road, Coalville, Leicestershire",LE67 3PD,North West Leicestershire
ff36edca84e7d2e76c974348ede5b9b8qaq,The Engine,"The Engineers Arms, 61 Belvoir Road, Coalville, Leicestershire",LE67 3PD,North West Leicestershire
5cbae86e8c78b5372f60bfc7df9d44e8qaq,The Ferrers Arms,"Ferrers Arms, Nottingham Road, Lount, Ashby-De-La-Zouch",LE65 1SD,North West Leicestershire
ac76cd39af5fa8b98230cab123bc4212qaq,The Gate (Hugglescote) Ltd,"The Gate Inn, 108 Fairfield Road, Hugglescote, Coalville",LE67 2HG,North West Leicestershire
3a22c30f2e55e538a897cef3a5c48e9aqaq,The Gelsmoor Inn,"Gelsmour Inn, Rempstone Road, Griffydam, Coalville",LE67 8HP,North West Leicestershire
ecf975ad3e03cec0a5932d8b5ee70bc9qaq,The George \\& Dragon,"The George And Dragon Inn, Ashby Road, Thringstone, Coalville",LE67 8UH,North West Leicestershire
25c9892616958034719327377c94895bqaq,The Globe,"The Globe Inn, 6 Main Street, Snarestone, Swadlincote",DE12 7DB,North West Leicestershire
d63d71cd13589cd7efc84c759c7ed1beqaq,The Jolly Potters,"36 Hillside, Castle Donington, Derby",DE74 2NH,North West Leicestershire
46139c60297c26eb2dc5970455b14d1dqaq,The Lady Jane,"The Lady Jane, Hall Lane, Whitwick, Coalville",LE67 5PH,North West Leicestershire
74bf51d41d3079aa62b51bb8655f9e86qaq,The Lamb Inn,"56 Market Street, Ashby De La Zouch, Leicestershire",LE65 1AN,North West Leicestershire
e336971a4fd7c0470dbc4197d51f10d9qaq,The Lamb Inn,"Lamb Inn, 22 Station Road, Castle Donington, Derby",DE74 2NJ,North West Leicestershire
21b27dfbb8aa836765fe4c4988ef4070qaq,The Malt Shovel,"29 Main Street, Worthington, Ashby-De-La-Zouch, Leicestershire",LE65 1RQ,North West Leicestershire
4cd922eac428e7db2e00426b58c86f98qaq,The Mushroom Hall,"Mushroom Hall, Main Street, Albert Village, Swadlincote",DE11 8EN,North West Leicestershire
ccc2046cc94219ec2976ad43afec4e4fqaq,The Otter,"The Otter, London Road, Kegworth, Derby",DE74 2EY,North West Leicestershire
82bd00d2f0652d006dccceb1c885fc62qaq,The Plough,"Plough Inn, The Green, Ashby De La Zouch, Leicestershire",LE65 1JU,North West Leicestershire
3ddd2f062730c2aea8bb8843d5a96125qaq,The Royal Oak,"26 The Green, Long Whatton, Loughborough, Leicestershire",LE12 5DB,North West Leicestershire
03e502206c4c3724f46aaf9dddc8fc76qaq,The Victoria / The Breakfast Bar,"The Victoria, Whitwick Road, Coalville, Leicestershire",LE67 3FA,North West Leicestershire
43073f383bf19244ee9508b94662616dqaq,The Whimsey Inn,"Whimsey Inn, 92 High Street, Ibstock, Leicestershire",LE67 6LH,North West Leicestershire
9cfe9b9bb02789add36b5b85a10bcac1qaq,The White Horse,"White Horse, 4 Market Place, Whitwick, Coalville",LE67 5DT,North West Leicestershire
b35efcabd764a556573c2dd0867d7f3cqaq,The Woodman,"1 Shortheath Road, Moira, Swadlincote, Derby",DE12 6AL,North West Leicestershire
8ca35b6f789c5727e2a8d76f5ce81dddqaq,Three Horseshoes,"11 Leicester Road, Whitwick, Coalville, Leicestershire",LE67 5GN,North West Leicestershire
1a23369730bddbe6ce0198795ce3318aqaq,Thringstone Disabled Club,"Thringstone Community Centre, 13 The Green, Thringstone, Coalville",LE67 8NR,North West Leicestershire
499d495d474787b3410dec43e093e6f9qaq,Waggon And Horses,"Wagon And Horses, 71 Curzon Street, Ibstock, Coalville",LE67 6LA,North West Leicestershire
59a5b456c88105454468b53f20dffd8dqaq,West End Club,"West End Club, 188 Ashby Road, Coalville, Leicestershire",LE67 3LB,North West Leicestershire
201c0cd2a0f34b158dae09d08cb0e73cqaq,White Hart Inn,"White Hart Public House, 82 Market Street, Ashby-De-La-Zouch, Leicestershire",LE65 1AP,North West Leicestershire
268e62d2ab00a036100ee9c29fd357ceqaq,White Hart Inn,"White Hart Public House, 13 Bosworth Road, Measham, Swadlincote",DE12 7LG,North West Leicestershire
03e236d543c63a869ae044a664b0eaf1qaq,Whitwick Constitutional Club,"Club, 8 Silver Street, Whitwick, Coalville",LE67 5ET,North West Leicestershire
4eacaabf6b1a7f98dab5c6679b5498cbqaq,Abington Bowling Club,"12 Park Avenue South, Abington, Northampton, NN3 3AA",NN3 3AA,Northampton
b23636010413fb61b39ec4c8c1fc7fc9qaq,Atmosphere,"Old School Building, Adelaide Place, Town Centre, Northampton",NN1 1AJ,Northampton
8c6ebf0197d3480c81811b78c685428eqaq,Balloon Bar / Restaurant,"21 Bridge Street, Northampton, NN1 1NH",NN1 1NH,Northampton
7e126ebbc0dd125ca54548b784ee7ef2qaq,Bar Serengeti,"124 Wellingborough Road, Northampton, NN1 4DR",NN1 4DR,Northampton
79091ac30e529d4bd9cf38bd8cae92ebqaq,Bar So,"25 Abington Square, Northampton, NN1 4AQ",NN1 4AQ,Northampton
ef6df5f016ae015f394e52e4ff13b974qaq,Barn Owl,"Olden Road, Rectory Farm, Northampton, NN3 5DD",NN3 5DD,Northampton
4985c89966ccf1609a2c930c91d1e159qaq,Baroque,"31 St Giles Street, Northampton, NN1 1JF",NN1 1JF,Northampton
b2bd8db9578465b8794619c2ddc2c4b8qaq,Bat & Wickets,"117 Bailiff Street, Northampton, NN1 3EA",NN1 3EA,Northampton
6c9039af5852abefdb4ddb31a2916e42qaq,Billing Mill PH,"The Causeway, Great Billing, Northampton, NN3 9EX",NN3 9EX,Northampton
227410c1be4e957a9c80968d5665d3c2qaq,Bold Dragoon,"48 High Street, Weston Favell, Northampton, NN3 3JW",NN3 3JW,Northampton
6dbb5d4e70f833f2e6f87b2c463c276cqaq,Boston Clipper,"College Street, Northampton, NN1 2QP",NN1 2QP,Northampton
51b1f3ab5a71c775869211d0d0337c19qaq,Boys Brigade Old Boys Rugby Club,"St Andrews Road, Northampton, NN1 2PD",NN1 2PD,Northampton
02cf9be035d844218e642e9a03bd2e63qaq,British Rail (Lmr),"Sports & Social Club, St Andrews Road, Northampton, NN1 2PB",NN1 2PB,Northampton
31100b8a80a913fbfab9f7c891e517deqaq,Broadmead Pub,"61 Broadmead Avenue, Eastfield, Northampton, NN3 2QX",NN3 2QX,Northampton
fb1ac12f807df0c3c025c128832c315cqaq,Carlsberg Sports & Social Club,"Old Towcester Road, Far Cotton, Northampton, NN1 1PZ",NN1 1PZ,Northampton
8c284d73a1936fb0d5578fa5b4b5077dqaq,Cheyne Walk Club,"2 Cheyne Walk, Northampton, NN1 5PU",NN1 5PU,Northampton
9cf2d3b939d3f44721ec499b41d15ac3qaq,Collingtree Park Golf Course Ltd,"Windingbrook Lane, Blacky More, Northampton, NN4 0XN",NN4 0XN,Northampton
58dd97ad47ac9bb5243498e24231826cqaq,Coopers Snooker Club Ltd,"1/9 Overstone Road, Northampton, NN1 3JL",NN1 3JL,Northampton
6325bf868b9040a0599f257aba42e9e0qaq,Corkers,"361 Wellingborough Road, Northampton, NN1 4EU",NN1 4EU,Northampton
aa31427189b7ea42c02aacf58834e9aaqaq,Cricketers Arms,"43 Hervey Street, Northampton, NN1 3QL",NN1 3QL,Northampton
17db2b2684ffb979b7ab715c4e9d28bfqaq,Crown & Anchor Ph,"6 Victoria Road, Northampton, NN1 5ED",NN1 5ED,Northampton
65a7e19c9dc34b5bafbf18d28de43fb0qaq,Crown & Cushion Ph,"276 Wellingborough Road, Northampton, NN1 4EJ",NN1 4EJ,Northampton
412c935c3629dabdcfbfa7549c699d4cqaq,Dept of Meat & Social Affairs,"60 Bridge Street, Northampton, NN1 1PA",NN1 1PA,Northampton
7df3dfe88963b494fe9721420dcf42a6qaq,Down Under Bar,"234 Wellingborough Road, Northampton, NN1 4EJ",NN1 4EJ,Northampton
0b6dba1763cfe4a682a0d579fd8230ceqaq,Duke Of York,"90 Salisbury Street, Semilong, Northampton, NN2 6BS",NN2 6BS,Northampton
3611dab2bd4acbc6da8daf23a7ed2bc6qaq,Duston Conservative Assoc & Club,"Meeting Lane, Old Duston, Northampton, NN5 6JG",NN5 6JG,Northampton
fb9f3a4069ea41b4ab3efbe85ad67c3dqaq,Edge of Town,"4 Regent Square, Northampton, NN1 2NQ",NN1 2NQ,Northampton
26289e817fd4cf4e4d9334f62209f982qaq,Elysium Nightclub (formerly Fever),"63a Horseshoe Street, Northampton, NN1 1TB",NN1 1TB,Northampton
56d123ac2e4e22079de995b4cfbca925qaq,Ex Servicemen's Club,"47 Sheep Street, Northampton, NN1 2NE",NN1 2NE,Northampton
0abe931bedd044ac2b60b6eff6425234qaq,Far Cotton Loco Club,"St Leonards Road, Far Cotton, Northampton, NN4 8DN",NN4 8DN,Northampton
0d2b9c2a3773af4ebf9ed26e0ad81b3cqaq,Far Cotton Wmc,"Main Road, Far Cotton, Northampton, NN4 8EN",NN4 8EN,Northampton
5883b450747bf2fe892c2dc0fe51130aqaq,Fiddlers,"130 Wellingborough Road, Northampton, NN1 4DR",NN1 4DR,Northampton
9ca60d965a25afd0135528eb3f3a5e84qaq,Foundryman's Arms,"135-137 St James Road, St James, Northampton, NN5 5LE",NN5 5LE,Northampton
2a750f81b4cdb0aa9f8dc77d8a982b8eqaq,Fox And Hounds,"186 Harborough Road, Kingsthorpe, Northampton, NN2 8DJ",NN2 8DJ,Northampton
220344833a9a871a357c42f280513b99qaq,Frog And Fiddler,"84a Harborough Road, Kingsthorpe, Northampton, NN2 8DH",NN2 8DH,Northampton
d64398c799bf9febd89c5a8bdd196761qaq,Gallery,"Farmhill Road, Southfields, Northampton, NN3 5DS",NN3 5DS,Northampton
f895445ea0b107bd73868ba735a3a3e6qaq,Harvester,"Unit 2, Marquee Drive, Riverside Park, A45, Northampton",NN3 9HU,Northampton
bfa6484d50ff8c3ac96f6ea83539648aqaq,Headlands,"Longland Road, Headlands, Northampton, NN3 2NZ",NN3 2NZ,Northampton
e9d62002096856a78fa69668cedec6b9qaq,HQ (Ground Floor),"132 Great Russell Street, Northampton, NN1 3BU",NN1 3BU,Northampton
5dd263afbb200de3b6351336ff8883e4qaq,Hustlers Sports Bar,"51 Gold Street, Northampton, NN1 1RA",NN1 1RA,Northampton
96dd107aff5b33ed76fb10ca1e654b68qaq,Jeckyll & Hyde,"172 Wellingborough Road, Northampton, NN1 4DZ",NN1 4DZ,Northampton
1c3bd9f3da0ebdd2b73c0495ea402c58qaq,King David Public House,"Newnham Road, Kingsthorpe, Northampton, NN2 7RE",NN2 7RE,Northampton
abe69cc87108b46e1aeb2a19448633f9qaq,King William IV,"2 Green End, Kingsthorpe, Northampton, NN2 6RD",NN2 6RD,Northampton
0b7e0577a0fe401d0d87b8b4a8564a07qaq,Kingsley Park Wmc,"120 Kingsley Park Terrace, Kingsley, Northampton, NN2 7HJ",NN2 7HJ,Northampton
7fadb610d6ee0513b030f7a80d4bc989qaq,Kitty O'Shea's,"8 St Peters Square, Northampton, NN1 1PS",NN1 1PS,Northampton
115227419a8c8275896f2aadcdba1d37qaq,Lakeside Public House,"2 The Lakes, Waterside, Bedford Road, Northampton, NN4 7YD",NN4 7YD,Northampton
0686fec9b70e5039583a38119ca0c835qaq,Malt Shovel,"121 Bridge Street, Northampton, NN1 1QF",NN1 1QF,Northampton
a738f6b3804f39963301d01a129d8ed1qaq,Melbourne Arms,"Melbourne Lane, Old Duston, Northampton, NN5 6HS",NN5 6HS,Northampton
051850199f06f76e03815cf7361e87eeqaq,Monks Park W M C,"259 Wellingborough Road, Northampton, NN1 4EN",NN1 4EN,Northampton
6286847ee2da18f587503db49511c539qaq,NB's,"25 Bridge Street, Northampton, NN1 1NS",NN1 1NS,Northampton
dde183003e3013e69de5adbfa829e1ffqaq,Northampton Working Mens Club,"56 A/B Sheep Street, Northampton, NN1 2LZ",NN1 2LZ,Northampton
3ddc6cc763cea232efa9aa255c748a87qaq,Old Bank,"4/7 St Giles Square, Northampton, NN1 1JA",NN1 1JA,Northampton
d7401f9d766ca52b5dbc3598b7685d82qaq,Old Black Lion PH,"Black Lion Hill, Northampton, NN1 1SW",NN1 1SW,Northampton
1098f439fac628d392e61af4eb99a1aaqaq,Old House,"214-216 Wellingborough Road, Northampton, NN1 4EE",NN1 4EE,Northampton
3588d4dcc63570c41c61988f834bec79qaq,Old White Hart (The),"Cotton End, Northampton, NN4 9BS",NN4 9BS,Northampton
9a50d86e547820f40d4b2816dd931512qaq,Olde England Ltd,"199 Kettering Road, Northampton, NN1 4BP",NN1 4BP,Northampton
fd52b8b429920a7b61764549740bfee9qaq,O'Neills Bar,"43-49 The Drapery, Northampton, NN1 2EU",NN1 2EU,Northampton
f4a0b672faa42e97e8623488d3a06775qaq,Pavilion Bar (Students Union),"Park Campus, University College, Boughton Green Road, Kingsthorpe, Northampton",NN2 7AL,Northampton
f9ac9adb3e05a7a54aaa0be2f4da6524qaq,Pioneer,"Hazeldene Road, Links View, Northampton, NN2 7NP",NN2 7NP,Northampton
1ec01936d161edac30be46d4a596946eqaq,Playhouse Theatre,"115 Clare Street, Northampton, NN3 3JA",NN3 3JA,Northampton
119ca4c0d8716a8079cf22e6cdc1c48eqaq,Pomfret Arms,"10 Cotton End, Northampton, NN4 8BS",NN4 8BS,Northampton
046a0d08ee6ab7ec31c481ef7d9c584cqaq,Princess Alexandra PH,"1 Alexandra Road, Northampton, NN1 5QP",NN1 5QP,Northampton
cd32b2c53e91148a84de14f87b711832qaq,Queen Adelaide,"50 Manor Road, Kingsthorpe, Northampton, NN2 6QJ",NN2 6QJ,Northampton
9de5467a5e7761f0a9d3b839449261bcqaq,Queens Park Wmc,"27 Cranbrook Road, Kingsthorpe Hollow, Northampton, NN2 6JT",NN2 6JT,Northampton
ffd4e25e9d7700a490031b0ddbc32457qaq,R A O B Club,"South Street, Northampton, NN1 5HS",NN1 5HS,Northampton
371f849e0fe966f2c36f68affa17bfa1qaq,Retro Bar,"16 Bridge Street, Northampton, NN1 1NW",NN1 1NW,Northampton
eae96eb20ef0f1cb1c6897a01906c54cqaq,Revolution Northampton,"34 Bridge Street, Northampton, NN1 1NS",NN1 1NS,Northampton
b85f8843bb1c297dd5712f0bd287006dqaq,Road To Morrocco,"Bridgewater Drive, Abington Vale, Northampton, NN3 3BB",NN3 3BB,Northampton
63237f911417626168849445946ae8fbqaq,Sazerac,"Charmack House, Castilian Street, Northampton, NN1 1JX",NN1 1JX,Northampton
6765b10d2c6cb4d95beeb920d1cda181qaq,Semilong Working Men Club,"212 St Andrews Road, Northampton, NN2 6BN",NN2 6BN,Northampton
aefde3ea5e7e1244ff473b53095bf1afqaq,Sir Pickering Phipps,"237 Wellingborough Road, Northampton, NN1 4EH",NN1 4EH,Northampton
cb2be6e9b30cda756ab8bce6341a9b58qaq,Sixfields Hungry Horse,"Walter Tull Way, Sixfields, Northampton, NN5 5QL",NN5 5QL,Northampton
9e8bdfa1404ef0a58265b156fa2f4243qaq,Spencer Club N'pton Ltd,"1000 Tennyson Close, Dallington, Northampton, NN5 7HL",NN5 7HL,Northampton
a05cf40c430b2d93b5930c3251d7287dqaq,St Crispins Social Club,"Berrywood Road, Duston, Northampton, NN5 4XD",NN5 4XD,Northampton
eafa34fa2e037165b3569fc377e31f3eqaq,St Georges Conservative Club,"78 St Georges Avenue, Northampton, NN2 6JF",NN2 6JF,Northampton
03f051b5576de0859ec4345dbecaa087qaq,St James Wmc,"Weedon Road, St James, Northampton, NN5 5BE",NN5 5BE,Northampton
d9fb8d773cbf0234430a08f1ddad2218qaq,Standens Spice,"c/o Standens Inn Public House, Walledwell Court, Standens Barn, Northampton",NN3 9TW,Northampton
094987351b8f814bc282a7b196dd4599qaq,Sunnyside,"Boughton Green Road, Kingsthorpe, Northampton, NN2 7AG",NN2 7AG,Northampton
5a3deff61acda3ab652de6e62d586480qaq,Swan & Helmet,"65 Grove Road, Northampton, NN1 3LQ",NN1 3LQ,Northampton
3c1f5af26bc0c74106894a4522854c0dqaq,The Abington Public House,"383 Wellingborough Road, Northampton, NN1 4EY",NN1 4EY,Northampton
6351759b35287ca6bfb1588cf44c4805qaq,The Academy,"16-20 Gold Street, Northampton, NN1 1RS",NN1 1RS,Northampton
1a80ef9b3a06c3cf93fa33a9e37da549qaq,The Artizan,"51 Artizan Road, Northampton, NN1 4HR",NN1 4HR,Northampton
